AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
0.0087719298245614,0.0087719298245614,0.0123674911660777,0.0123674911660777,0.0123674911660777,0.00838926174496644,0.0087719298245614,0.0087719298245614,0.0087719298245614,0.0087719298245614,0.00880281690140845,0.0123674911660777,0.00880281690140845,0.00880281690140845,0.00880281690140845,0.0087719298245614,0.0087719298245614,0.00838926174496644,0.0087719298245614,0.00838926174496644,0.00880281690140845,0.00880281690140845,0.00880281690140845,0.0087719298245614,0.0123674911660777,0.0087719298245614,0.00880281690140845,0.00880281690140845,0.00838926174496644,0.00838926174496644,0.0123674911660777,0.0123674911660777,0.00838926174496644,0.00880281690140845,0.0087719298245614,0.0123674911660777,0.00838926174496644,0.00838926174496644,0.0087719298245614,0.00880281690140845,0.0087719298245614,0.0087719298245614,0.0123674911660777,0.0087719298245614,0.00838926174496644,0.0123674911660777,0.00880281690140845,0.0087719298245614,0.0123674911660777
0.0243478260869565,0.0243478260869565,0.0226876090750437,0.0226876090750437,0.0226876090750437,0.0199667221297836,0.0243478260869565,0.0243478260869565,0.0243478260869565,0.0243478260869565,0.0261780104712042,0.0226876090750437,0.0261780104712042,0.0261780104712042,0.0261780104712042,0.0243478260869565,0.0243478260869565,0.0199667221297836,0.0243478260869565,0.0199667221297836,0.0261780104712042,0.0261780104712042,0.0261780104712042,0.0243478260869565,0.0226876090750437,0.0243478260869565,0.0261780104712042,0.0261780104712042,0.0199667221297836,0.0199667221297836,0.0226876090750437,0.0226876090750437,0.0199667221297836,0.0261780104712042,0.0243478260869565,0.0226876090750437,0.0199667221297836,0.0199667221297836,0.0243478260869565,0.0261780104712042,0.0243478260869565,0.0243478260869565,0.0226876090750437,0.0243478260869565,0.0199667221297836,0.0226876090750437,0.0261780104712042,0.0243478260869565,0.0226876090750437
0.0203735144312394,0.0203735144312394,0.0221843003412969,0.0221843003412969,0.0221843003412969,0.0179445350734095,0.0203735144312394,0.0203735144312394,0.0203735144312394,0.0203735144312394,0.0204081632653062,0.0221843003412969,0.0204081632653062,0.0204081632653062,0.0204081632653062,0.0203735144312394,0.0203735144312394,0.0179445350734095,0.0203735144312394,0.0179445350734095,0.0204081632653062,0.0204081632653062,0.0204081632653062,0.0203735144312394,0.0221843003412969,0.0203735144312394,0.0204081632653062,0.0204081632653062,0.0179445350734095,0.0179445350734095,0.0221843003412969,0.0221843003412969,0.0179445350734095,0.0204081632653062,0.0203735144312394,0.0221843003412969,0.0179445350734095,0.0179445350734095,0.0203735144312394,0.0204081632653062,0.0203735144312394,0.0203735144312394,0.0221843003412969,0.0203735144312394,0.0179445350734095,0.0221843003412969,0.0204081632653062,0.0203735144312394,0.0221843003412969
0.0149750415973377,0.0149750415973377,0.015025041736227,0.015025041736227,0.015025041736227,0.00801282051282052,0.0149750415973377,0.0149750415973377,0.0149750415973377,0.0149750415973377,0.0116666666666667,0.015025041736227,0.0116666666666667,0.0116666666666667,0.0116666666666667,0.0149750415973377,0.0149750415973377,0.00801282051282052,0.0149750415973377,0.00801282051282052,0.0116666666666667,0.0116666666666667,0.0116666666666667,0.0149750415973377,0.015025041736227,0.0149750415973377,0.0116666666666667,0.0116666666666667,0.00801282051282052,0.00801282051282052,0.015025041736227,0.015025041736227,0.00801282051282052,0.0116666666666667,0.0149750415973377,0.015025041736227,0.00801282051282052,0.00801282051282052,0.0149750415973377,0.0116666666666667,0.0149750415973377,0.0149750415973377,0.015025041736227,0.0149750415973377,0.00801282051282052,0.015025041736227,0.0116666666666667,0.0149750415973377,0.015025041736227
0.00983606557377052,0.00983606557377052,0.0180921052631579,0.0180921052631579,0.0180921052631579,0.00953895071542133,0.00983606557377052,0.00983606557377052,0.00983606557377052,0.00983606557377052,0.0131795716639209,0.0180921052631579,0.0131795716639209,0.0131795716639209,0.0131795716639209,0.00983606557377052,0.00983606557377052,0.00953895071542133,0.00983606557377052,0.00953895071542133,0.0131795716639209,0.0131795716639209,0.0131795716639209,0.00983606557377052,0.0180921052631579,0.00983606557377052,0.0131795716639209,0.0131795716639209,0.00953895071542133,0.00953895071542133,0.0180921052631579,0.0180921052631579,0.00953895071542133,0.0131795716639209,0.00983606557377052,0.0180921052631579,0.00953895071542133,0.00953895071542133,0.00983606557377052,0.0131795716639209,0.00983606557377052,0.00983606557377052,0.0180921052631579,0.00983606557377052,0.00953895071542133,0.0180921052631579,0.0131795716639209,0.00983606557377052,0.0180921052631579
0.0129870129870129,0.0129870129870129,0.0113085621970921,0.0113085621970921,0.0113085621970921,0.00944881889763771,0.0129870129870129,0.0129870129870129,0.0129870129870129,0.0129870129870129,0.0130081300813008,0.0113085621970921,0.0130081300813008,0.0130081300813008,0.0130081300813008,0.0129870129870129,0.0129870129870129,0.00944881889763771,0.0129870129870129,0.00944881889763771,0.0130081300813008,0.0130081300813008,0.0130081300813008,0.0129870129870129,0.0113085621970921,0.0129870129870129,0.0130081300813008,0.0130081300813008,0.00944881889763771,0.00944881889763771,0.0113085621970921,0.0113085621970921,0.00944881889763771,0.0130081300813008,0.0129870129870129,0.0113085621970921,0.00944881889763771,0.00944881889763771,0.0129870129870129,0.0130081300813008,0.0129870129870129,0.0129870129870129,0.0113085621970921,0.0129870129870129,0.00944881889763771,0.0113085621970921,0.0130081300813008,0.0129870129870129,0.0113085621970921
0.0288461538461539,0.0288461538461539,0.0295527156549519,0.0295527156549519,0.0295527156549519,0.0241809672386897,0.0288461538461539,0.0288461538461539,0.0288461538461539,0.0288461538461539,0.0280898876404494,0.0295527156549519,0.0280898876404494,0.0280898876404494,0.0280898876404494,0.0288461538461539,0.0288461538461539,0.0241809672386897,0.0288461538461539,0.0241809672386897,0.0280898876404494,0.0280898876404494,0.0280898876404494,0.0288461538461539,0.0295527156549519,0.0288461538461539,0.0280898876404494,0.0280898876404494,0.0241809672386897,0.0241809672386897,0.0295527156549519,0.0295527156549519,0.0241809672386897,0.0280898876404494,0.0288461538461539,0.0295527156549519,0.0241809672386897,0.0241809672386897,0.0288461538461539,0.0280898876404494,0.0288461538461539,0.0288461538461539,0.0295527156549519,0.0288461538461539,0.0241809672386897,0.0295527156549519,0.0280898876404494,0.0288461538461539,0.0295527156549519
0.0264797507788162,0.0264797507788162,0.0224980605120251,0.0224980605120251,0.0224980605120251,0.019040365575019,0.0264797507788162,0.0264797507788162,0.0264797507788162,0.0264797507788162,0.0210772833723655,0.0224980605120251,0.0210772833723655,0.0210772833723655,0.0210772833723655,0.0264797507788162,0.0264797507788162,0.019040365575019,0.0264797507788162,0.019040365575019,0.0210772833723655,0.0210772833723655,0.0210772833723655,0.0264797507788162,0.0224980605120251,0.0264797507788162,0.0210772833723655,0.0210772833723655,0.019040365575019,0.019040365575019,0.0224980605120251,0.0224980605120251,0.019040365575019,0.0210772833723655,0.0264797507788162,0.0224980605120251,0.019040365575019,0.019040365575019,0.0264797507788162,0.0210772833723655,0.0264797507788162,0.0264797507788162,0.0224980605120251,0.0264797507788162,0.019040365575019,0.0224980605120251,0.0210772833723655,0.0264797507788162,0.0224980605120251
0.0204855842185128,0.0204855842185128,0.0174506828528072,0.0174506828528072,0.0174506828528072,0.0186846038863976,0.0204855842185128,0.0204855842185128,0.0204855842185128,0.0204855842185128,0.0259938837920488,0.0174506828528072,0.0259938837920488,0.0259938837920488,0.0259938837920488,0.0204855842185128,0.0204855842185128,0.0186846038863976,0.0204855842185128,0.0186846038863976,0.0259938837920488,0.0259938837920488,0.0259938837920488,0.0204855842185128,0.0174506828528072,0.0204855842185128,0.0259938837920488,0.0259938837920488,0.0186846038863976,0.0186846038863976,0.0174506828528072,0.0174506828528072,0.0186846038863976,0.0259938837920488,0.0204855842185128,0.0174506828528072,0.0186846038863976,0.0186846038863976,0.0204855842185128,0.0259938837920488,0.0204855842185128,0.0204855842185128,0.0174506828528072,0.0204855842185128,0.0186846038863976,0.0174506828528072,0.0259938837920488,0.0204855842185128,0.0174506828528072
0.0245353159851302,0.0245353159851302,0.0246085011185683,0.0246085011185683,0.0246085011185683,0.0256786500366838,0.0245353159851302,0.0245353159851302,0.0245353159851302,0.0245353159851302,0.029806259314456,0.0246085011185683,0.029806259314456,0.029806259314456,0.029806259314456,0.0245353159851302,0.0245353159851302,0.0256786500366838,0.0245353159851302,0.0256786500366838,0.029806259314456,0.029806259314456,0.029806259314456,0.0245353159851302,0.0246085011185683,0.0245353159851302,0.029806259314456,0.029806259314456,0.0256786500366838,0.0256786500366838,0.0246085011185683,0.0246085011185683,0.0256786500366838,0.029806259314456,0.0245353159851302,0.0246085011185683,0.0256786500366838,0.0256786500366838,0.0245353159851302,0.029806259314456,0.0245353159851302,0.0245353159851302,0.0246085011185683,0.0245353159851302,0.0256786500366838,0.0246085011185683,0.029806259314456,0.0245353159851302,0.0246085011185683
0.0341074020319302,0.0341074020319302,0.0378457059679768,0.0378457059679768,0.0378457059679768,0.027181688125894,0.0341074020319302,0.0341074020319302,0.0341074020319302,0.0341074020319302,0.0347322720694646,0.0378457059679768,0.0347322720694646,0.0347322720694646,0.0347322720694646,0.0341074020319302,0.0341074020319302,0.027181688125894,0.0341074020319302,0.027181688125894,0.0347322720694646,0.0347322720694646,0.0347322720694646,0.0341074020319302,0.0378457059679768,0.0341074020319302,0.0347322720694646,0.0347322720694646,0.027181688125894,0.027181688125894,0.0378457059679768,0.0378457059679768,0.027181688125894,0.0347322720694646,0.0341074020319302,0.0378457059679768,0.027181688125894,0.027181688125894,0.0341074020319302,0.0347322720694646,0.0341074020319302,0.0341074020319302,0.0378457059679768,0.0341074020319302,0.027181688125894,0.0378457059679768,0.0347322720694646,0.0341074020319302,0.0378457059679768
0.0329824561403508,0.0329824561403508,0.0364656381486675,0.0364656381486675,0.0364656381486675,0.0278551532033426,0.0329824561403508,0.0329824561403508,0.0329824561403508,0.0329824561403508,0.0335664335664336,0.0364656381486675,0.0335664335664336,0.0335664335664336,0.0335664335664336,0.0329824561403508,0.0329824561403508,0.0278551532033426,0.0329824561403508,0.0278551532033426,0.0335664335664336,0.0335664335664336,0.0335664335664336,0.0329824561403508,0.0364656381486675,0.0329824561403508,0.0335664335664336,0.0335664335664336,0.0278551532033426,0.0278551532033426,0.0364656381486675,0.0364656381486675,0.0278551532033426,0.0335664335664336,0.0329824561403508,0.0364656381486675,0.0278551532033426,0.0278551532033426,0.0329824561403508,0.0335664335664336,0.0329824561403508,0.0329824561403508,0.0364656381486675,0.0329824561403508,0.0278551532033426,0.0364656381486675,0.0335664335664336,0.0329824561403508,0.0364656381486675
0.0278532608695654,0.0278532608695654,0.03382949932341,0.03382949932341,0.03382949932341,0.0298102981029811,0.0278532608695654,0.0278532608695654,0.0278532608695654,0.0278532608695654,0.030446549391069,0.03382949932341,0.030446549391069,0.030446549391069,0.030446549391069,0.0278532608695654,0.0278532608695654,0.0298102981029811,0.0278532608695654,0.0298102981029811,0.030446549391069,0.030446549391069,0.030446549391069,0.0278532608695654,0.03382949932341,0.0278532608695654,0.030446549391069,0.030446549391069,0.0298102981029811,0.0298102981029811,0.03382949932341,0.03382949932341,0.0298102981029811,0.030446549391069,0.0278532608695654,0.03382949932341,0.0298102981029811,0.0298102981029811,0.0278532608695654,0.030446549391069,0.0278532608695654,0.0278532608695654,0.03382949932341,0.0278532608695654,0.0298102981029811,0.03382949932341,0.030446549391069,0.0278532608695654,0.03382949932341
0.037673496364838,0.037673496364838,0.0484293193717276,0.0484293193717276,0.0484293193717276,0.0342105263157894,0.037673496364838,0.037673496364838,0.037673496364838,0.037673496364838,0.0334865397242285,0.0484293193717276,0.0334865397242285,0.0334865397242285,0.0334865397242285,0.037673496364838,0.037673496364838,0.0342105263157894,0.037673496364838,0.0342105263157894,0.0334865397242285,0.0334865397242285,0.0334865397242285,0.037673496364838,0.0484293193717276,0.037673496364838,0.0334865397242285,0.0334865397242285,0.0342105263157894,0.0342105263157894,0.0484293193717276,0.0484293193717276,0.0342105263157894,0.0334865397242285,0.037673496364838,0.0484293193717276,0.0342105263157894,0.0342105263157894,0.037673496364838,0.0334865397242285,0.037673496364838,0.037673496364838,0.0484293193717276,0.037673496364838,0.0342105263157894,0.0484293193717276,0.0334865397242285,0.037673496364838,0.0484293193717276
0.0369426751592357,0.0369426751592357,0.0355805243445692,0.0355805243445692,0.0355805243445692,0.0337150127226464,0.0369426751592357,0.0369426751592357,0.0369426751592357,0.0369426751592357,0.0387547649301143,0.0355805243445692,0.0387547649301143,0.0387547649301143,0.0387547649301143,0.0369426751592357,0.0369426751592357,0.0337150127226464,0.0369426751592357,0.0337150127226464,0.0387547649301143,0.0387547649301143,0.0387547649301143,0.0369426751592357,0.0355805243445692,0.0369426751592357,0.0387547649301143,0.0387547649301143,0.0337150127226464,0.0337150127226464,0.0355805243445692,0.0355805243445692,0.0337150127226464,0.0387547649301143,0.0369426751592357,0.0355805243445692,0.0337150127226464,0.0337150127226464,0.0369426751592357,0.0387547649301143,0.0369426751592357,0.0369426751592357,0.0355805243445692,0.0369426751592357,0.0337150127226464,0.0355805243445692,0.0387547649301143,0.0369426751592357,0.0355805243445692
0.0159705159705159,0.0159705159705159,0.0114526823387585,0.0114526823387585,0.0114526823387585,0.0289230769230769,0.0159705159705159,0.0159705159705159,0.0159705159705159,0.0159705159705159,0.0140672782874618,0.0114526823387585,0.0140672782874618,0.0140672782874618,0.0140672782874618,0.0159705159705159,0.0159705159705159,0.0289230769230769,0.0159705159705159,0.0289230769230769,0.0140672782874618,0.0140672782874618,0.0140672782874618,0.0159705159705159,0.0114526823387585,0.0159705159705159,0.0140672782874618,0.0140672782874618,0.0289230769230769,0.0289230769230769,0.0114526823387585,0.0114526823387585,0.0289230769230769,0.0140672782874618,0.0159705159705159,0.0114526823387585,0.0289230769230769,0.0289230769230769,0.0159705159705159,0.0140672782874618,0.0159705159705159,0.0159705159705159,0.0114526823387585,0.0159705159705159,0.0289230769230769,0.0114526823387585,0.0140672782874618,0.0159705159705159,0.0114526823387585
0.0278113663845223,0.0278113663845223,0.0262216924910606,0.0262216924910606,0.0262216924910606,0.0221291866028709,0.0278113663845223,0.0278113663845223,0.0278113663845223,0.0278113663845223,0.0331724969843185,0.0262216924910606,0.0331724969843185,0.0331724969843185,0.0331724969843185,0.0278113663845223,0.0278113663845223,0.0221291866028709,0.0278113663845223,0.0221291866028709,0.0331724969843185,0.0331724969843185,0.0331724969843185,0.0278113663845223,0.0262216924910606,0.0278113663845223,0.0331724969843185,0.0331724969843185,0.0221291866028709,0.0221291866028709,0.0262216924910606,0.0262216924910606,0.0221291866028709,0.0331724969843185,0.0278113663845223,0.0262216924910606,0.0221291866028709,0.0221291866028709,0.0278113663845223,0.0331724969843185,0.0278113663845223,0.0278113663845223,0.0262216924910606,0.0278113663845223,0.0221291866028709,0.0262216924910606,0.0331724969843185,0.0278113663845223,0.0262216924910606
0.0329411764705882,0.0329411764705882,0.0243902439024391,0.0243902439024391,0.0243902439024391,0.0310122878876535,0.0329411764705882,0.0329411764705882,0.0329411764705882,0.0329411764705882,0.0215995329830706,0.0243902439024391,0.0215995329830706,0.0215995329830706,0.0215995329830706,0.0329411764705882,0.0329411764705882,0.0310122878876535,0.0329411764705882,0.0310122878876535,0.0215995329830706,0.0215995329830706,0.0215995329830706,0.0329411764705882,0.0243902439024391,0.0329411764705882,0.0215995329830706,0.0215995329830706,0.0310122878876535,0.0310122878876535,0.0243902439024391,0.0243902439024391,0.0310122878876535,0.0215995329830706,0.0329411764705882,0.0243902439024391,0.0310122878876535,0.0310122878876535,0.0329411764705882,0.0215995329830706,0.0329411764705882,0.0329411764705882,0.0243902439024391,0.0329411764705882,0.0310122878876535,0.0243902439024391,0.0215995329830706,0.0329411764705882,0.0243902439024391
0.0216400911161732,0.0216400911161732,0.0255102040816325,0.0255102040816325,0.0255102040816325,0.0204313280363225,0.0216400911161732,0.0216400911161732,0.0216400911161732,0.0216400911161732,0.0205714285714285,0.0255102040816325,0.0205714285714285,0.0205714285714285,0.0205714285714285,0.0216400911161732,0.0216400911161732,0.0204313280363225,0.0216400911161732,0.0204313280363225,0.0205714285714285,0.0205714285714285,0.0205714285714285,0.0216400911161732,0.0255102040816325,0.0216400911161732,0.0205714285714285,0.0205714285714285,0.0204313280363225,0.0204313280363225,0.0255102040816325,0.0255102040816325,0.0204313280363225,0.0205714285714285,0.0216400911161732,0.0255102040816325,0.0204313280363225,0.0204313280363225,0.0216400911161732,0.0205714285714285,0.0216400911161732,0.0216400911161732,0.0255102040816325,0.0216400911161732,0.0204313280363225,0.0255102040816325,0.0205714285714285,0.0216400911161732,0.0255102040816325
0.024526198439242,0.024526198439242,0.0304035378662246,0.0304035378662246,0.0304035378662246,0.028921023359288,0.024526198439242,0.024526198439242,0.024526198439242,0.024526198439242,0.0279955207166853,0.0304035378662246,0.0279955207166853,0.0279955207166853,0.0279955207166853,0.024526198439242,0.024526198439242,0.028921023359288,0.024526198439242,0.028921023359288,0.0279955207166853,0.0279955207166853,0.0279955207166853,0.024526198439242,0.0304035378662246,0.024526198439242,0.0279955207166853,0.0279955207166853,0.028921023359288,0.028921023359288,0.0304035378662246,0.0304035378662246,0.028921023359288,0.0279955207166853,0.024526198439242,0.0304035378662246,0.028921023359288,0.028921023359288,0.024526198439242,0.0279955207166853,0.024526198439242,0.024526198439242,0.0304035378662246,0.024526198439242,0.028921023359288,0.0304035378662246,0.0279955207166853,0.024526198439242,0.0304035378662246
0.0190424374319913,0.0190424374319913,0.0246781115879828,0.0246781115879828,0.0246781115879828,0.0135135135135135,0.0190424374319913,0.0190424374319913,0.0190424374319913,0.0190424374319913,0.00490196078431376,0.0246781115879828,0.00490196078431376,0.00490196078431376,0.00490196078431376,0.0190424374319913,0.0190424374319913,0.0135135135135135,0.0190424374319913,0.0135135135135135,0.00490196078431376,0.00490196078431376,0.00490196078431376,0.0190424374319913,0.0246781115879828,0.0190424374319913,0.00490196078431376,0.00490196078431376,0.0135135135135135,0.0135135135135135,0.0246781115879828,0.0246781115879828,0.0135135135135135,0.00490196078431376,0.0190424374319913,0.0246781115879828,0.0135135135135135,0.0135135135135135,0.0190424374319913,0.00490196078431376,0.0190424374319913,0.0190424374319913,0.0246781115879828,0.0190424374319913,0.0135135135135135,0.0246781115879828,0.00490196078431376,0.0190424374319913,0.0246781115879828
